Point,Zone,Probe,DAS,Date,depth_5,depth_15,depth_25,depth_35,depth_45,depth_55,depth_65,depth_75,depth_85,Neutron_depth_5,Neutron_depth_15,Neutron_depth_25,Neutron_depth_35,Neutron_depth_45,Neutron_depth_55,Neutron_depth_65,Neutron_depth_75,Neutron_depth_85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,103,26-Mar,20.43863646,17.72992688,8.989731375,12.76721271,25.65930625,31.45449167,35.40325854,41.88693854,53.11264938,18.68091372,16.20515317,8.216614477,11.66923242,23.45260591,28.74940539,32.35857831,38.28466183,48.54496153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,104,27-Mar,18.21855313,17.67388729,9.038008,12.58279958,25.34225396,30.66948792,34.42565896,41.08910979,52.90553688,16.65175756,16.15393298,8.260739312,11.50067882,23.16282012,28.03191196,31.46505229,37.55544635,48.35566071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,105,28-Mar,15.22389792,17.52116188,9.021312313,12.32240708,24.98074979,29.77357125,33.39094021,40.32441417,52.67225396,13.9146427,16.01434196,8.245479454,11.26268007,22.83240531,27.21304412,30.51931935,36.85651455,48.14244012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,106,29-Mar,12.55047979,17.35533333,9.015836958,12.05355896,24.72546167,28.83961854,32.35264563,39.64636042,52.40221646,11.47113853,15.86277466,8.24047498,11.01695289,22.59907197,26.35941135,29.57031811,36.23677342,47.89562584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,107,30-Mar,11.94430756,17.05165208,9.054985688,11.99408792,24.52682646,28.08820229,31.50017604,39.12627917,52.15332875,10.91709711,15.58521,8.276256919,10.96259636,22.41751938,25.67261689,28.7911609,35.76141916,47.66814248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,108,31-Mar,27.77365625,26.53005792,12.17805004,11.68558875,24.61134271,28.21298229,31.16812396,38.75570771,51.94128938,25.38512181,24.24847294,11.13073774,10.68062812,22.49476724,25.78666581,28.4876653,35.42271685,47.47433849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,109,1-Apr,27.11396563,31.72502188,14.63091583,11.59407729,24.34810729,28.26276083,31.01612063,38.48012646,51.76948979,24.78216459,28.99667,13.37265707,10.59698664,22.25417006,25.8321634,28.34873426,35.17083558,47.31731367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,110,2-Apr,29.25259,35.81413292,19.27654896,13.24434417,24.17092875,28.0421225,30.84111563,38.26873583,51.60729083,26.73686726,32.73411749,17.61876575,12.10533057,22.09222888,25.63049997,28.18877969,34.97762455,47.16906382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,111,3-Apr,28.08132104,37.49992979,22.97839396,16.16628708,24.19143333,27.52779938,30.6314025,38.12783313,51.44995208,25.66632743,34.27493583,21.00225208,14.77598639,22.11097006,25.16040863,27.99710189,34.84883948,47.0252562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,112,4-Apr,27.41618125,37.66978104,23.66263104,17.73163104,24.20580458,27.01496354,30.32485813,37.99443375,51.19135688,25.05838966,34.43017987,21.62764477,16.20671077,22.12410539,24.69167668,27.71692033,34.72691245,46.78890019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,113,5-Apr,26.65353063,37.74497417,23.86311833,18.52912938,24.20404958,26.61008813,30.07626271,37.84782396,51.00908,24.361327,34.49890639,21.81089015,16.93562425,22.12250132,24.32162055,27.48970412,34.5929111,46.62229912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,114,6-Apr,25.98137438,37.61507917,23.82255792,18.98786833,24.16214188,26.24320083,29.81928896,37.69820667,50.83968208,23.74697618,34.38018236,21.77381794,17.35491165,22.08419768,23.98628556,27.25483011,34.4561609,46.46746942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,115,7-Apr,25.33762208,37.16114292,23.69165396,19.34258396,24.17882063,25.92942479,29.60652958,37.5661225,50.68546625,23.15858658,33.96528463,21.65417172,17.67912174,22.09944206,23.69949426,27.06036804,34.33543597,46.32651615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,116,8-Apr,22.28041021,35.61371542,23.286025,19.43964438,24.21634688,25.53293208,29.22704083,37.33242958,50.29361604,20.36429493,32.55093589,21.28342685,17.76783496,22.13374105,23.33709992,26.71351532,34.12184064,45.96836506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,117,9-Apr,19.23900375,33.27245854,22.73432792,19.48673979,24.20163479,25.22394979,28.90829896,37.19716438,49.95247083,17.58444943,30.41102711,20.77917572,17.81088017,22.1202942,23.05469011,26.42218525,33.99820824,45.65655834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,118,10-Apr,19.48841875,31.36401167,22.20571042,19.51824167,24.20646583,24.9311275,28.68764375,37.07463625,49.75724396,17.81241474,28.66670667,20.29601932,17.83967289,22.12470977,22.78705054,26.22050639,33.88621753,45.47812098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,119,11-Apr,16.74558333,28.44980604,21.25619979,19.31517188,24.2202975,24.50503396,28.23674167,36.78193188,49.19582146,15.30546316,26.00312272,19.42816661,17.6540671,22.13735192,22.39760104,25.80838189,33.61868574,44.96498081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,120,12-Apr,13.08629583,25.37314979,20.16196063,18.97928167,24.20339042,24.04483875,27.70112667,36.42886854,48.40761167,11.96087439,23.19105891,18.42803202,17.34706345,22.12189884,21.97698262,25.31882978,33.29598585,44.24455707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,121,13-Apr,10.92581958,22.98661021,19.24815292,18.70276667,24.18287375,23.62406438,27.16928646,36.06534521,47.71043917,9.986199096,21.00976173,17.59281177,17.09432874,22.10314661,21.59239484,24.83272782,32.96372552,43.6073414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,122,14-Apr,9.758594729,20.92393125,18.24265729,18.47019083,24.29135667,23.24920438,26.68748188,35.80333083,47.10978938,8.919355582,19.12447316,16.67378876,16.88175442,22.2023,21.2497728,24.39235844,32.72424438,43.05834749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,123,15-Apr,18.65688979,20.99347438,17.11781188,18.33593375,24.53205792,23.05028938,26.30927292,35.58431958,46.63680667,17.05239727,19.18803558,15.64568006,16.75904345,22.42230094,21.06796449,24.04667545,32.5240681,42.6260413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,124,16-Apr,22.14893375,23.95038417,16.49262021,18.14551458,24.72754271,22.92478333,26.10246729,35.426755,46.32302625,20.24412545,21.89065113,15.07425487,16.58500033,22.60097404,20.95325196,23.8576551,32.38005407,42.33924599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,125,17-Apr,19.62862979,23.76861438,16.06854104,17.87183396,24.77213167,22.72253854,25.77777333,35.21023813,45.90933417,17.94056763,21.72451354,14.68664651,16.33485624,22.64172835,20.76840023,23.56088482,32.18215765,41.96113143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,126,18-Apr,15.88619396,22.44800833,15.62905,17.54563542,24.71508354,22.41890646,25.38081,34.97020188,45.49212313,14.51998128,20.51747961,14.2849517,16.03671077,22.58958636,20.4908805,23.19806034,31.96276452,41.57980054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,127,19-Apr,12.14874688,20.55393292,15.12736854,17.21816375,24.656225,22.05580375,24.84695375,34.59989625,45.05802063,11.10395465,18.78629469,13.82641485,15.73740167,22.53578965,20.15900463,22.71011573,31.62430517,41.18303086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,128,20-Apr,9.396898708,18.73157083,14.4920475,16.88511625,24.58205271,21.73663,24.30709458,34.31236396,44.65452313,8.588765419,17.12065574,13.24573142,15.43299625,22.46799618,19.86727982,22.21668445,31.36150066,40.81423414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,129,21-Apr,16.95357783,18.2652125,13.78062292,16.61523292,24.62929125,21.60197938,24.04311167,34.10061458,44.49485229,15.49557014,16.69440423,12.59548935,15.18632289,22.5111722,19.74420915,21.97540407,31.16796173,40.66829499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,130,22-Apr,19.97788875,19.19659646,13.29829813,16.32401875,24.7309725,21.52456792,23.89813375,33.94644521,44.36718646,18.25979032,17.54568916,12.15464449,14.92015314,22.60410887,19.67345508,21.84289425,31.02705092,40.55160842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,131,23-Apr,17.05072229,18.99253083,12.95181438,16.00909146,24.71465042,21.31748917,23.53415417,33.62099604,44.1340275,15.58436017,17.35917318,11.83795834,14.63230959,22.58919048,19.4841851,21.51021691,30.72959038,40.33850114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,132,24-Apr,13.02066979,18.15438979,12.61551146,15.73794583,24.64292521,21.04651563,23.04513604,33.25240208,43.9122375,11.90089219,16.59311227,11.53057747,14.38448249,22.52363364,19.23651529,21.06325434,30.3926955,40.13578508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,133,25-Apr,14.02525708,17.71913771,12.42980438,15.56283313,24.6339575,20.87596854,22.67976292,32.97335833,43.81238438,12.81908497,16.19529187,11.3608412,14.22442948,22.51543716,19.08063525,20.72930331,30.13764951,40.04451932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,134,26-Apr,27.28650625,32.93497896,17.12799771,15.7601325,25.06966958,21.27976104,22.92687042,32.92181854,43.74141792,24.93986671,30.10257077,15.65498991,14.40476111,22.913678,19.44970159,20.95515956,30.09054215,39.97965598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,135,27-Apr,28.63392563,36.3169375,19.25515771,15.99270083,25.17078708,21.38680521,23.02796583,32.90152958,43.73826125,26.17140803,33.19368088,17.59921415,14.61732856,23.00609939,19.54753996,21.04756077,30.07199804,39.97677078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,136,28-Apr,29.78639563,38.60658479,22.23382667,17.09649188,25.41598417,21.48470417,23.10448771,32.82316229,43.69395667,27.22476561,35.2864185,20.32171758,15.62619358,23.23020953,19.63701961,21.11750177,30.00037033,39.9362764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,137,29-Apr,28.19536021,38.64044521,23.03342542,18.33413688,25.59111979,21.53055375,23.11662438,32.71322104,43.586965,25.77055923,35.31736692,21.05255083,16.75740111,23.39028349,19.67892613,21.12859468,29.89988403,39.83848601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,138,30-Apr,25.54534479,38.41168979,23.15655188,18.96079188,25.67742313,21.51310375,23.06784563,32.60318604,43.47351833,23.34844514,35.10828447,21.16508842,17.33016378,23.46916474,19.66297683,21.08401091,29.79931204,39.73479575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,139,1-May,21.27671083,37.71427146,23.09483771,19.27030792,25.72554021,21.454425,22.94813229,32.48727125,43.38598729,19.4469137,34.47084411,21.10868167,17.61306144,23.51314375,19.60934445,20.97459291,29.69336592,39.65479238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,140,2-May,16.02075208,35.33933854,22.76851521,19.34910938,25.717465,21.30405729,22.66861938,32.21712521,43.25481896,14.6429674,32.30015543,20.8104229,17.68508597,23.50576301,19.47190836,20.71911811,29.44645244,39.53490453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,141,3-May,11.3311106,30.76888708,21.93244125,19.22663083,25.64940396,21.01808021,22.18290104,31.83833542,43.09465896,10.35663509,28.12276279,20.0462513,17.57314058,23.44355522,19.21052531,20.27517155,29.10023857,39.38851829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,142,4-May,7.705331688,25.84125958,20.73206375,18.88609208,25.48965542,20.57285396,21.42297542,31.29372146,42.93144521,7.042673163,23.61891126,18.94910627,17.26188816,23.29754505,18.80358852,19.58059953,28.60246141,39.23934092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,143,5-May,5.568156792,22.05248458,19.64574167,18.52837104,25.30495417,20.10075667,20.60546396,30.79997146,42.77868,5.089295308,20.15597091,17.95620789,16.93493113,23.12872811,18.3720916,18.83339406,28.15117391,39.09971352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,144,6-May,4.223697667,19.43893813,18.684245,18.17236604,25.12444542,19.59822708,19.80076354,30.25582667,42.63039604,3.860459668,17.76718945,17.07739993,16.60954256,22.96374311,17.91277955,18.09789788,27.65382558,38.96418198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,145,7-May,3.286568938,17.48098063,17.85870479,17.84057,24.92930958,19.08307729,19.00804104,29.65955042,42.47413313,3.003924009,15.9776163,16.32285618,16.30628098,22.78538896,17.44193264,17.37334951,27.10882908,38.82135768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,146,8-May,2.609446667,15.65309104,16.99679333,17.51251271,24.72882417,18.57733271,18.24432125,29.04093646,42.32514833,2.385034254,14.30692521,15.5350691,16.00643662,22.60214529,16.9796821,16.67530962,26.54341592,38.68518557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,147,9-May,2.103576667,14.07801104,16.1200075,17.23761125,24.53336688,18.13363167,17.52763875,28.47217563,42.17879563,1.922669074,12.86730209,14.73368686,15.75517668,22.42349733,16.57413935,16.02026182,26.02356853,38.55141921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,148,10-May,3.131581271,13.34143875,15.62334729,17.06599417,24.44139604,17.88107708,17.13476979,28.19536438,42.08061625,2.862265282,12.19407502,14.27973942,15.59831867,22.33943598,16.34330445,15.66117959,25.77056304,38.46168325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,149,11-May,4.354791729,13.11539396,15.32855542,16.91568792,24.34227542,17.76173813,17.02342417,28.10808813,42.05257542,3.98027964,11.98747008,14.01029965,15.46093876,22.24883973,16.23422865,15.55940969,25.69079255,38.43605393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,150,12-May,5.132625896,13.21549167,15.00483896,16.76350833,24.24929833,17.676785,16.92533563,28.02345229,42.01852521,4.691220069,12.07895939,13.71442281,15.32184661,22.16385867,16.15658149,15.46975677,25.61343539,38.40493204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,151,13-May,5.410942813,13.35479042,14.63269458,16.61725396,24.18672583,17.56910146,16.854245,27.95762167,41.97760292,4.945601731,12.20627844,13.37428285,15.18817012,22.10666741,16.05815873,15.40477993,25.55326621,38.36752907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,152,14-May,5.922742542,13.44413542,14.25144688,16.46680833,24.13443729,17.43942979,16.75169667,27.87003354,41.9443225,5.413386683,12.28793977,13.02582245,15.05066281,22.05887568,15.93963883,15.31105076,25.47321066,38.33711077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,153,15-May,5.261724854,13.51724229,13.85227604,16.27246625,24.03790708,17.33020417,16.67270021,27.81392667,41.89158021,4.809216517,12.35475945,12.6609803,14.87303415,21.97064707,15.83980661,15.23884799,25.42192898,38.28890431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,154,16-May,4.441612167,13.49335688,13.51815875,16.12108813,23.96691,17.142505,16.56107604,27.72391604,41.84487042,4.059633521,12.33292819,12.3555971,14.73467455,21.90575574,15.66824957,15.1368235,25.33965926,38.24621156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,155,17-May,6.537238875,13.56564771,13.28491563,16.09935333,23.94661333,17.06891708,16.47026271,27.6420175,41.81458146,5.975036332,12.39900201,12.14241289,14.71480894,21.88720458,15.60099021,15.05382012,25.264804,38.21852745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,156,18-May,5.664756771,13.51813146,12.95680438,15.99039396,23.93408792,17.02336667,16.41908146,27.53345479,41.77378021,5.177587689,12.35557215,11.8425192,14.61522008,21.87575636,15.55935714,15.00704045,25.16557768,38.18123511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1,A,1110,157,19-May,4.93886828,13.4215444,12.78068,16.0010632,23.8950804,16.97766,16.3502232,27.4718076,41.7338088,4.514125608,12.26729158,11.68154152,14.62497176,21.84010349,15.51758124,14.944104,25.10923215,38.14470124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,20,3-Jan,26.58996767,33.92584433,35.72625567,38.77034967,37.84125267,37.172108,38.22384933,38.27328467,41.416701,24.30323045,31.00822172,32.65379768,35.4360996,34.58690494,33.97530671,34.93659829,34.98178219,37.85486471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,21,4-Jan,34.60320688,44.17423292,46.83176521,50.7656375,49.598655,48.70115208,49.919005,49.99119917,54.07503604,31.62733109,40.37524889,42.8042334,46.39979268,45.33317067,44.512853,45.62597057,45.69195604,49.42458294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,22,5-Jan,34.11118042,44.11002438,46.85571229,50.78732896,49.66204125,48.72534167,49.94393813,50.02774667,54.06100521,31.1776189,40.31656228,42.82612103,46.41961867,45.3911057,44.53496229,45.64875945,45.72536046,49.41175876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,23,6-Jan,33.66399354,44.05835167,46.86116208,50.79690542,49.68914813,48.76950917,49.97177521,50.07070292,54.08576604,30.7688901,40.26933343,42.83110214,46.42837155,45.41588139,44.57533138,45.67420254,45.76462247,49.43439016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,24,7-Jan,33.37611375,43.99752917,46.85743375,50.78089667,49.70389979,48.79182167,49.99816938,50.11741271,54.10343208,30.50576797,40.21374166,42.82769445,46.41373956,45.42936441,44.59572501,45.69832681,45.80731522,49.45053692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,25,8-Jan,33.02477596,43.93498481,46.89475596,50.773715,49.70313173,48.80526192,49.96022615,50.16022615,54.12870981,30.18464523,40.15657612,42.86180695,46.40717551,45.4286624,44.60800939,45.6636467,45.8464467,49.47364077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,26,9-Jan,32.67780438,43.84541896,46.92559458,50.76982583,49.72013021,48.81282458,49.96083125,50.16165708,54.15793458,29.8675132,40.07471293,42.88999345,46.40362081,45.44419901,44.61492167,45.66419976,45.84775457,49.50035221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,27,10-Jan,32.30293813,43.73617146,46.96738021,50.759355,49.71736417,48.82201333,49.94055917,50.20273083,54.15942292,29.52488545,39.97486071,42.92818551,46.39405047,45.44167085,44.62332018,45.64567108,45.88529598,49.50171255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,28,11-Jan,31.84283563,43.59534917,47.02815813,50.75471813,49.72584917,48.83631521,49.94747792,50.19525938,54.18735125,29.10435177,39.84614914,42.98373653,46.38981237,45.44942614,44.6363921,45.65199482,45.87846707,49.52723904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,29,12-Jan,31.38539188,43.44392896,47.06841521,50.74753833,49.7216075,48.82376458,49.95005167,50.21962729,54.18851042,28.68624818,39.70775107,43.0205315,46.38325003,45.44554926,44.62492083,45.65434723,45.90073934,49.52829852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,30,13-Jan,30.8722148,43.248174,47.099583,50.7312836,49.7250162,48.8341026,49.9592034,50.2313266,54.213813,28.21720433,39.52883104,43.04901886,46.36839321,45.44866481,44.63436978,45.66271191,45.91143251,49.55142508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,31,14-Jan,30.11543708,43.03288938,47.10495271,50.71463875,49.70887833,48.82391375,49.92769,50.2557425,54.18900479,27.52550949,39.33206089,43.05392678,46.35317982,45.43391479,44.62505717,45.63390866,45.93374865,49.52875038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,32,15-Jan,29.49916229,42.87132438,47.16670542,50.7076125,49.72363542,48.79605083,49.93412292,50.24986625,54.20123583,26.96223433,39.18439048,43.11036875,46.34675783,45.44740277,44.59959046,45.63978835,45.92837775,49.53992955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,33,16-Jan,28.68856188,42.68215188,47.23757938,50.70432375,49.716995,48.81034375,49.92206,50.28492854,54.20024458,26.22134556,39.01148682,43.17514755,46.34375191,45.44133343,44.61265419,45.62876284,45.96042469,49.53902355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,34,17-Jan,27.769457,42.4286856,47.292769,50.6883728,49.697746,48.8100118,49.9176606,50.2820672,54.2134954,25.3812837,38.77981864,43.22559087,46.32917274,45.42373984,44.61235079,45.62474179,45.95780942,49.5511348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,35,18-Jan,29.28800146,42.24800854,47.52279938,50.81489667,49.76885792,48.83242583,49.92672604,50.28243688,54.20355083,26.76923333,38.61467981,43.43583863,46.44481556,45.48873614,44.63283721,45.6330276,45.95814731,49.54204546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,36,19-Jan,34.53944125,42.57248479,47.36436708,50.70477208,49.71459604,48.79809354,49.90646063,50.29472271,54.21214667,31.5690493,38.9112511,43.29103151,46.34416168,45.43914078,44.6014575,45.61450502,45.96937656,49.54990206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,37,20-Jan,34.18099167,42.86727854,47.38890875,50.70641667,49.68969833,48.78030083,49.90099188,50.24986729,54.22008104,31.24142639,39.18069259,43.3134626,46.34566484,45.41638427,44.58519496,45.60950658,45.9283787,49.55715407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,38,21-Jan,32.99355902,42.19048961,46.45519843,49.6778298,48.69985314,47.80026471,48.90958824,49.26162784,53.13321098,30.15611294,38.5621075,42.46005137,45.40553644,44.51166577,43.68944194,44.70336365,45.02512785,48.56375484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,39,22-Jan,35.17719792,43.28557458,47.44929313,50.69191854,49.69836479,48.78948833,49.8956875,50.26446146,54.20950208,32.1519589,39.56301517,43.36865392,46.33241355,45.42430542,44.59359233,45.60465838,45.94171777,49.5474849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,40,23-Jan,37.82767958,45.23547979,48.02849208,51.18196104,50.37754292,49.12994313,50.50574771,50.77975729,54.23066438,34.57449914,41.34522853,43.89804176,46.78031239,46.04507423,44.90476802,46.16225341,46.41269816,49.56682724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,41,24-Jan,39.23119583,46.57769271,48.76669438,51.63608333,50.66321271,49.22312167,50.56061125,50.76524625,54.22521375,35.85731299,42.57201114,44.57275866,47.19538016,46.30617642,44.98993321,46.21239868,46.39943507,49.56184537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,42,25-Jan,42.88952833,48.41123542,49.86234021,52.16263,51.53598083,50.02902188,51.04534813,51.22574917,54.41985333,39.20102889,44.24786917,45.57417895,47.67664382,47.10388648,45.726526,46.65544819,46.82033474,49.73974594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,43,26-Jan,38.04133479,46.7226275,50.67200021,52.33561063,51.64284563,50.24788917,51.69377521,52.08036042,54.78647292,34.76978,42.70448154,46.31420819,47.83474812,47.20156091,45.9265707,47.24811054,47.60144942,50.07483625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,44,27-Jan,37.67764208,45.49549625,50.80487458,52.34581292,51.56570042,50.16480875,51.62007104,52.08072375,54.96197229,34.43736486,41.58288357,46.43565537,47.84407301,47.13105018,45.8506352,47.18074493,47.60178151,50.23524267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,45,28-Jan,37.35419708,45.31266813,49.61050104,52.23935229,51.51707604,50.11989354,51.56692104,52.05836813,55.04267417,34.14173613,41.41577867,45.34399795,47.74676799,47.0866075,45.8095827,47.13216583,47.58134847,50.30900419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,46,29-Jan,37.16398979,45.21684708,48.84944,51.75353896,51.46924479,50.072925,51.51299396,52.0401975,55.06653229,33.96788667,41.32819823,44.64838816,47.30273461,47.04288974,45.76665345,47.08287648,47.56474052,50.33081051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,47,30-Jan,37.01253083,45.14450292,48.70193271,51.53922208,51.2402,50.04582229,51.49857125,52.06272896,55.08305708,33.82945318,41.26207567,44.5135665,47.10684898,46.8335428,45.74188157,47.06969412,47.58533427,50.34591417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,48,31-Jan,36.89720896,45.15216396,48.57612979,51.475535,51.12286792,50.07144833,51.55987646,52.12400188,55.06686667,33.72404899,41.26907786,44.39858263,47.04863899,46.72630128,45.76530377,47.12572708,47.64133772,50.33111614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,49,1-Feb,36.81989188,45.19235167,48.51134417,51.53226542,51.03082396,50.04730563,51.557905,52.1316375,55.09741188,33.65338118,41.30580943,44.33936857,47.10049059,46.6421731,45.74323735,47.12392517,47.64831668,50.35903446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,A,1111,50,2-Feb,36.71575833,45.14144833,48.51237333,51.54645479,50.95572896,49.99076,51.48170021,52.12345292,55.09023542,33.55820311,41.25928377,44.34030922,47.11345968,46.57353627,45.69155464,47.05427399,47.64083597,50.35247517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
